cod_ccaa;comunidad autonoma;cod_prov;provincia;tipo;anio;valor
1; Andalucía;;;Vivienda nueva;2020;17.299
1; Andalucía;;;Vivienda usada;2020;66.182
1; Andalucía;;;Vivienda libre;2020;75.326
1; Andalucía;;;Vivienda protegida;2020;8.155
1; Andalucía;4; Almería;Vivienda nueva;2020;2.066
1; Andalucía;4; Almería;Vivienda usada;2020;7.245
1; Andalucía;4; Almería;Vivienda libre;2020;8.853
1; Andalucía;4; Almería;Vivienda protegida;2020;458
1; Andalucía;11; Cádiz;Vivienda nueva;2020;2.550
1; Andalucía;11; Cádiz;Vivienda usada;2020;8.565
1; Andalucía;11; Cádiz;Vivienda libre;2020;9.435
1; Andalucía;11; Cádiz;Vivienda protegida;2020;1.680
1; Andalucía;14; Córdoba;Vivienda nueva;2020;994
1; Andalucía;14; Córdoba;Vivienda usada;2020;4.604
1; Andalucía;14; Córdoba;Vivienda libre;2020;4.884
1; Andalucía;14; Córdoba;Vivienda protegida;2020;714
1; Andalucía;18; Granada;Vivienda nueva;2020;1.747
1; Andalucía;18; Granada;Vivienda usada;2020;7.170
1; Andalucía;18; Granada;Vivienda libre;2020;8.205
1; Andalucía;18; Granada;Vivienda protegida;2020;712
1; Andalucía;21; Huelva;Vivienda nueva;2020;1.128
1; Andalucía;21; Huelva;Vivienda usada;2020;3.858
1; Andalucía;21; Huelva;Vivienda libre;2020;4.200
1; Andalucía;21; Huelva;Vivienda protegida;2020;786
1; Andalucía;23; Jaén;Vivienda nueva;2020;465
1; Andalucía;23; Jaén;Vivienda usada;2020;4.034
1; Andalucía;23; Jaén;Vivienda libre;2020;3.955
1; Andalucía;23; Jaén;Vivienda protegida;2020;544
1; Andalucía;29; Málaga;Vivienda nueva;2020;5.765
1; Andalucía;29; Málaga;Vivienda usada;2020;17.500
1; Andalucía;29; Málaga;Vivienda libre;2020;22.250
1; Andalucía;29; Málaga;Vivienda protegida;2020;1.015
1; Andalucía;41; Sevilla;Vivienda nueva;2020;2.584
1; Andalucía;41; Sevilla;Vivienda usada;2020;13.206
1; Andalucía;41; Sevilla;Vivienda libre;2020;13.544
1; Andalucía;41; Sevilla;Vivienda protegida;2020;2.246
1; Andalucía;;;Vivienda nueva;2021;26.517
1; Andalucía;;;Vivienda usada;2021;91.470
1; Andalucía;;;Vivienda libre;2021;107.068
1; Andalucía;;;Vivienda protegida;2021;10.919
1; Andalucía;4; Almería;Vivienda nueva;2021;3.275
1; Andalucía;4; Almería;Vivienda usada;2021;10.194
1; Andalucía;4; Almería;Vivienda libre;2021;12.813
1; Andalucía;4; Almería;Vivienda protegida;2021;656
1; Andalucía;11; Cádiz;Vivienda nueva;2021;4.192
1; Andalucía;11; Cádiz;Vivienda usada;2021;12.379
1; Andalucía;11; Cádiz;Vivienda libre;2021;14.238
1; Andalucía;11; Cádiz;Vivienda protegida;2021;2.333
1; Andalucía;14; Córdoba;Vivienda nueva;2021;1.442
1; Andalucía;14; Córdoba;Vivienda usada;2021;6.236
1; Andalucía;14; Córdoba;Vivienda libre;2021;6.703
1; Andalucía;14; Córdoba;Vivienda protegida;2021;975
1; Andalucía;18; Granada;Vivienda nueva;2021;2.518
1; Andalucía;18; Granada;Vivienda usada;2021;9.524
1; Andalucía;18; Granada;Vivienda libre;2021;11.259
1; Andalucía;18; Granada;Vivienda protegida;2021;783
1; Andalucía;21; Huelva;Vivienda nueva;2021;1.654
1; Andalucía;21; Huelva;Vivienda usada;2021;5.544
1; Andalucía;21; Huelva;Vivienda libre;2021;6.627
1; Andalucía;21; Huelva;Vivienda protegida;2021;571
1; Andalucía;23; Jaén;Vivienda nueva;2021;596
1; Andalucía;23; Jaén;Vivienda usada;2021;4.840
1; Andalucía;23; Jaén;Vivienda libre;2021;4.838
1; Andalucía;23; Jaén;Vivienda protegida;2021;598
1; Andalucía;29; Málaga;Vivienda nueva;2021;8.671
1; Andalucía;29; Málaga;Vivienda usada;2021;24.468
1; Andalucía;29; Málaga;Vivienda libre;2021;31.259
1; Andalucía;29; Málaga;Vivienda protegida;2021;1.880
1; Andalucía;41; Sevilla;Vivienda nueva;2021;4.169
1; Andalucía;41; Sevilla;Vivienda usada;2021;18.285
1; Andalucía;41; Sevilla;Vivienda libre;2021;19.331
1; Andalucía;41; Sevilla;Vivienda protegida;2021;3.123
1; Andalucía;;;Vivienda nueva;2022;26.598
1; Andalucía;;;Vivienda usada;2022;108.049
1; Andalucía;;;Vivienda libre;2022;123.446
1; Andalucía;;;Vivienda protegida;2022;11.201
1; Andalucía;4; Almería;Vivienda nueva;2022;3.788
1; Andalucía;4; Almería;Vivienda usada;2022;11.430
1; Andalucía;4; Almería;Vivienda libre;2022;14.551
1; Andalucía;4; Almería;Vivienda protegida;2022;667
1; Andalucía;11; Cádiz;Vivienda nueva;2022;3.974
1; Andalucía;11; Cádiz;Vivienda usada;2022;13.810
1; Andalucía;11; Cádiz;Vivienda libre;2022;15.289
1; Andalucía;11; Cádiz;Vivienda protegida;2022;2.495
1; Andalucía;14; Córdoba;Vivienda nueva;2022;1.274
1; Andalucía;14; Córdoba;Vivienda usada;2022;7.188
1; Andalucía;14; Córdoba;Vivienda libre;2022;7.495
1; Andalucía;14; Córdoba;Vivienda protegida;2022;967
1; Andalucía;18; Granada;Vivienda nueva;2022;2.982
1; Andalucía;18; Granada;Vivienda usada;2022;10.864
1; Andalucía;18; Granada;Vivienda libre;2022;12.948
1; Andalucía;18; Granada;Vivienda protegida;2022;898
1; Andalucía;21; Huelva;Vivienda nueva;2022;1.440
1; Andalucía;21; Huelva;Vivienda usada;2022;6.126
1; Andalucía;21; Huelva;Vivienda libre;2022;6.820
1; Andalucía;21; Huelva;Vivienda protegida;2022;746
1; Andalucía;23; Jaén;Vivienda nueva;2022;707
1; Andalucía;23; Jaén;Vivienda usada;2022;5.462
1; Andalucía;23; Jaén;Vivienda libre;2022;5.514
1; Andalucía;23; Jaén;Vivienda protegida;2022;655
1; Andalucía;29; Málaga;Vivienda nueva;2022;8.680
1; Andalucía;29; Málaga;Vivienda usada;2022;32.951
1; Andalucía;29; Málaga;Vivienda libre;2022;39.810
1; Andalucía;29; Málaga;Vivienda protegida;2022;1.821
1; Andalucía;41; Sevilla;Vivienda nueva;2022;3.753
1; Andalucía;41; Sevilla;Vivienda usada;2022;20.218
1; Andalucía;41; Sevilla;Vivienda libre;2022;21.019
1; Andalucía;41; Sevilla;Vivienda protegida;2022;2.952
1; Andalucía;;;Vivienda nueva;2023;23.678
1; Andalucía;;;Vivienda usada;2023;94.291
1; Andalucía;;;Vivienda libre;2023;107.801
1; Andalucía;;;Vivienda protegida;2023;10.168
1; Andalucía;4; Almería;Vivienda nueva;2023;3.668
1; Andalucía;4; Almería;Vivienda usada;2023;10.376
1; Andalucía;4; Almería;Vivienda libre;2023;13.397
1; Andalucía;4; Almería;Vivienda protegida;2023;647
1; Andalucía;11; Cádiz;Vivienda nueva;2023;3.592
1; Andalucía;11; Cádiz;Vivienda usada;2023;11.907
1; Andalucía;11; Cádiz;Vivienda libre;2023;13.218
1; Andalucía;11; Cádiz;Vivienda protegida;2023;2.281
1; Andalucía;14; Córdoba;Vivienda nueva;2023;1.424
1; Andalucía;14; Córdoba;Vivienda usada;2023;6.644
1; Andalucía;14; Córdoba;Vivienda libre;2023;6.966
1; Andalucía;14; Córdoba;Vivienda protegida;2023;1.102
1; Andalucía;18; Granada;Vivienda nueva;2023;2.537
1; Andalucía;18; Granada;Vivienda usada;2023;9.799
1; Andalucía;18; Granada;Vivienda libre;2023;11.501
1; Andalucía;18; Granada;Vivienda protegida;2023;835
1; Andalucía;21; Huelva;Vivienda nueva;2023;1.320
1; Andalucía;21; Huelva;Vivienda usada;2023;5.414
1; Andalucía;21; Huelva;Vivienda libre;2023;6.173
1; Andalucía;21; Huelva;Vivienda protegida;2023;561
1; Andalucía;23; Jaén;Vivienda nueva;2023;701
1; Andalucía;23; Jaén;Vivienda usada;2023;5.598
1; Andalucía;23; Jaén;Vivienda libre;2023;5.506
1; Andalucía;23; Jaén;Vivienda protegida;2023;793
1; Andalucía;29; Málaga;Vivienda nueva;2023;6.796
1; Andalucía;29; Málaga;Vivienda usada;2023;27.218
1; Andalucía;29; Málaga;Vivienda libre;2023;32.596
1; Andalucía;29; Málaga;Vivienda protegida;2023;1.418
1; Andalucía;41; Sevilla;Vivienda nueva;2023;3.640
1; Andalucía;41; Sevilla;Vivienda usada;2023;17.335
1; Andalucía;41; Sevilla;Vivienda libre;2023;18.444
1; Andalucía;41; Sevilla;Vivienda protegida;2023;2.531
1; Andalucía;;;Vivienda nueva;2024;31.214
1; Andalucía;;;Vivienda usada;2024;94.149
1; Andalucía;;;Vivienda libre;2024;114.546
1; Andalucía;;;Vivienda protegida;2024;10.817
1; Andalucía;4; Almería;Vivienda nueva;2024;3.274
1; Andalucía;4; Almería;Vivienda usada;2024;10.621
1; Andalucía;4; Almería;Vivienda libre;2024;13.153
1; Andalucía;4; Almería;Vivienda protegida;2024;742
1; Andalucía;11; Cádiz;Vivienda nueva;2024;4.319
1; Andalucía;11; Cádiz;Vivienda usada;2024;12.244
1; Andalucía;11; Cádiz;Vivienda libre;2024;14.504
1; Andalucía;11; Cádiz;Vivienda protegida;2024;2.059
1; Andalucía;14; Córdoba;Vivienda nueva;2024;1.990
1; Andalucía;14; Córdoba;Vivienda usada;2024;7.478
1; Andalucía;14; Córdoba;Vivienda libre;2024;8.469
1; Andalucía;14; Córdoba;Vivienda protegida;2024;999
1; Andalucía;18; Granada;Vivienda nueva;2024;3.094
1; Andalucía;18; Granada;Vivienda usada;2024;10.365
1; Andalucía;18; Granada;Vivienda libre;2024;12.369
1; Andalucía;18; Granada;Vivienda protegida;2024;1.090
1; Andalucía;21; Huelva;Vivienda nueva;2024;1.663
1; Andalucía;21; Huelva;Vivienda usada;2024;5.633
1; Andalucía;21; Huelva;Vivienda libre;2024;6.617
1; Andalucía;21; Huelva;Vivienda protegida;2024;679
1; Andalucía;23; Jaén;Vivienda nueva;2024;830
1; Andalucía;23; Jaén;Vivienda usada;2024;6.014
1; Andalucía;23; Jaén;Vivienda libre;2024;6.139
1; Andalucía;23; Jaén;Vivienda protegida;2024;705
1; Andalucía;29; Málaga;Vivienda nueva;2024;10.848
1; Andalucía;29; Málaga;Vivienda usada;2024;24.450
1; Andalucía;29; Málaga;Vivienda libre;2024;33.892
1; Andalucía;29; Málaga;Vivienda protegida;2024;1.406
1; Andalucía;41; Sevilla;Vivienda nueva;2024;5.196
1; Andalucía;41; Sevilla;Vivienda usada;2024;17.344
1; Andalucía;41; Sevilla;Vivienda libre;2024;19.403
1; Andalucía;41; Sevilla;Vivienda protegida;2024;3.137
2; Aragón;;;Vivienda nueva;2007;8.981
2; Aragón;;;Vivienda usada;2007;11.774
2; Aragón;;;Vivienda libre;2007;18.422
2; Aragón;;;Vivienda protegida;2007;2.333
2; Aragón;22; Huesca;Vivienda nueva;2007;2.306
2; Aragón;22; Huesca;Vivienda usada;2007;2.940
2; Aragón;22; Huesca;Vivienda libre;2007;4.717
2; Aragón;22; Huesca;Vivienda protegida;2007;529
2; Aragón;44; Teruel;Vivienda nueva;2007;554
2; Aragón;44; Teruel;Vivienda usada;2007;1.501
2; Aragón;44; Teruel;Vivienda libre;2007;1.862
2; Aragón;44; Teruel;Vivienda protegida;2007;193
2; Aragón;50; Zaragoza;Vivienda nueva;2007;6.121
2; Aragón;50; Zaragoza;Vivienda usada;2007;7.333
2; Aragón;50; Zaragoza;Vivienda libre;2007;11.843
2; Aragón;50; Zaragoza;Vivienda protegida;2007;1.611
2; Aragón;;;Vivienda nueva;2008;7.657
2; Aragón;;;Vivienda usada;2008;7.235
2; Aragón;;;Vivienda libre;2008;13.380
2; Aragón;;;Vivienda protegida;2008;1.512
2; Aragón;22; Huesca;Vivienda nueva;2008;2.014
2; Aragón;22; Huesca;Vivienda usada;2008;1.959
2; Aragón;22; Huesca;Vivienda libre;2008;3.425
2; Aragón;22; Huesca;Vivienda protegida;2008;548
2; Aragón;44; Teruel;Vivienda nueva;2008;719
2; Aragón;44; Teruel;Vivienda usada;2008;1.176
2; Aragón;44; Teruel;Vivienda libre;2008;1.705
2; Aragón;44; Teruel;Vivienda protegida;2008;190
2; Aragón;50; Zaragoza;Vivienda nueva;2008;4.924
2; Aragón;50; Zaragoza;Vivienda usada;2008;4.100
2; Aragón;50; Zaragoza;Vivienda libre;2008;8.250
2; Aragón;50; Zaragoza;Vivienda protegida;2008;774
2; Aragón;;;Vivienda nueva;2009;7.053
2; Aragón;;;Vivienda usada;2009;5.212
2; Aragón;;;Vivienda libre;2009;11.229
2; Aragón;;;Vivienda protegida;2009;1.036
2; Aragón;22; Huesca;Vivienda nueva;2009;1.152
2; Aragón;22; Huesca;Vivienda usada;2009;1.267
2; Aragón;22; Huesca;Vivienda libre;2009;2.280
2; Aragón;22; Huesca;Vivienda protegida;2009;139
2; Aragón;44; Teruel;Vivienda nueva;2009;524
2; Aragón;44; Teruel;Vivienda usada;2009;709
2; Aragón;44; Teruel;Vivienda libre;2009;1.091
2; Aragón;44; Teruel;Vivienda protegida;2009;142
2; Aragón;50; Zaragoza;Vivienda nueva;2009;5.377
2; Aragón;50; Zaragoza;Vivienda usada;2009;3.236
2; Aragón;50; Zaragoza;Vivienda libre;2009;7.858
2; Aragón;50; Zaragoza;Vivienda protegida;2009;755
2; Aragón;;;Vivienda nueva;2010;6.498
2; Aragón;;;Vivienda usada;2010;6.456
2; Aragón;;;Vivienda libre;2010;10.358
2; Aragón;;;Vivienda protegida;2010;2.596
2; Aragón;22; Huesca;Vivienda nueva;2010;907
2; Aragón;22; Huesca;Vivienda usada;2010;1.419
2; Aragón;22; Huesca;Vivienda libre;2010;2.123
2; Aragón;22; Huesca;Vivienda protegida;2010;203
2; Aragón;44; Teruel;Vivienda nueva;2010;755
2; Aragón;44; Teruel;Vivienda usada;2010;682
2; Aragón;44; Teruel;Vivienda libre;2010;1.304
2; Aragón;44; Teruel;Vivienda protegida;2010;133
2; Aragón;50; Zaragoza;Vivienda nueva;2010;4.836
2; Aragón;50; Zaragoza;Vivienda usada;2010;4.355
2; Aragón;50; Zaragoza;Vivienda libre;2010;6.931
2; Aragón;50; Zaragoza;Vivienda protegida;2010;2.260
2; Aragón;;;Vivienda nueva;2011;3.719
2; Aragón;;;Vivienda usada;2011;5.285
2; Aragón;;;Vivienda libre;2011;7.512
2; Aragón;;;Vivienda protegida;2011;1.492
2; Aragón;22; Huesca;Vivienda nueva;2011;591
2; Aragón;22; Huesca;Vivienda usada;2011;1.132
2; Aragón;22; Huesca;Vivienda libre;2011;1.432
2; Aragón;22; Huesca;Vivienda protegida;2011;291
2; Aragón;44; Teruel;Vivienda nueva;2011;330
2; Aragón;44; Teruel;Vivienda usada;2011;600
2; Aragón;44; Teruel;Vivienda libre;2011;856
2; Aragón;44; Teruel;Vivienda protegida;2011;74
2; Aragón;50; Zaragoza;Vivienda nueva;2011;2.798
2; Aragón;50; Zaragoza;Vivienda usada;2011;3.553
2; Aragón;50; Zaragoza;Vivienda libre;2011;5.224
2; Aragón;50; Zaragoza;Vivienda protegida;2011;1.127
2; Aragón;;;Vivienda nueva;2012;3.095
2; Aragón;;;Vivienda usada;2012;5.195
2; Aragón;;;Vivienda libre;2012;6.771
2; Aragón;;;Vivienda protegida;2012;1.519
2; Aragón;22; Huesca;Vivienda nueva;2012;688
2; Aragón;22; Huesca;Vivienda usada;2012;1.088
2; Aragón;22; Huesca;Vivienda libre;2012;1.535
2; Aragón;22; Huesca;Vivienda protegida;2012;241
2; Aragón;44; Teruel;Vivienda nueva;2012;325
2; Aragón;44; Teruel;Vivienda usada;2012;497
2; Aragón;44; Teruel;Vivienda libre;2012;696
2; Aragón;44; Teruel;Vivienda protegida;2012;126
2; Aragón;50; Zaragoza;Vivienda nueva;2012;2.082
2; Aragón;50; Zaragoza;Vivienda usada;2012;3.610
2; Aragón;50; Zaragoza;Vivienda libre;2012;4.540
2; Aragón;50; Zaragoza;Vivienda protegida;2012;1.152
2; Aragón;;;Vivienda nueva;2013;2.804
2; Aragón;;;Vivienda usada;2013;5.413
2; Aragón;;;Vivienda libre;2013;6.912
2; Aragón;;;Vivienda protegida;2013;1.305
2; Aragón;22; Huesca;Vivienda nueva;2013;815
2; Aragón;22; Huesca;Vivienda usada;2013;1.116
2; Aragón;22; Huesca;Vivienda libre;2013;1.471
2; Aragón;22; Huesca;Vivienda protegida;2013;460
2; Aragón;44; Teruel;Vivienda nueva;2013;300
2; Aragón;44; Teruel;Vivienda usada;2013;444
2; Aragón;44; Teruel;Vivienda libre;2013;659
2; Aragón;44; Teruel;Vivienda protegida;2013;85
2; Aragón;50; Zaragoza;Vivienda nueva;2013;1.689
2; Aragón;50; Zaragoza;Vivienda usada;2013;3.853
2; Aragón;50; Zaragoza;Vivienda libre;2013;4.782
2; Aragón;50; Zaragoza;Vivienda protegida;2013;760
2; Aragón;;;Vivienda nueva;2014;1.891
2; Aragón;;;Vivienda usada;2014;6.164
2; Aragón;;;Vivienda libre;2014;6.682
2; Aragón;;;Vivienda protegida;2014;1.373
2; Aragón;22; Huesca;Vivienda nueva;2014;464
2; Aragón;22; Huesca;Vivienda usada;2014;1.169
2; Aragón;22; Huesca;Vivienda libre;2014;1.409
2; Aragón;22; Huesca;Vivienda protegida;2014;224
2; Aragón;44; Teruel;Vivienda nueva;2014;184
2; Aragón;44; Teruel;Vivienda usada;2014;489
2; Aragón;44; Teruel;Vivienda libre;2014;588
2; Aragón;44; Teruel;Vivienda protegida;2014;85
2; Aragón;50; Zaragoza;Vivienda nueva;2014;1.243
2; Aragón;50; Zaragoza;Vivienda usada;2014;4.506
2; Aragón;50; Zaragoza;Vivienda libre;2014;4.685
2; Aragón;50; Zaragoza;Vivienda protegida;2014;1.064
2; Aragón;;;Vivienda nueva;2015;1.630
2; Aragón;;;Vivienda usada;2015;7.700
2; Aragón;;;Vivienda libre;2015;7.993
2; Aragón;;;Vivienda protegida;2015;1.337
2; Aragón;22; Huesca;Vivienda nueva;2015;218
2; Aragón;22; Huesca;Vivienda usada;2015;1.444
2; Aragón;22; Huesca;Vivienda libre;2015;1.468
2; Aragón;22; Huesca;Vivienda protegida;2015;194
2; Aragón;44; Teruel;Vivienda nueva;2015;129
2; Aragón;44; Teruel;Vivienda usada;2015;613
2; Aragón;44; Teruel;Vivienda libre;2015;636
2; Aragón;44; Teruel;Vivienda protegida;2015;106
2; Aragón;50; Zaragoza;Vivienda nueva;2015;1.283
2; Aragón;50; Zaragoza;Vivienda usada;2015;5.643
2; Aragón;50; Zaragoza;Vivienda libre;2015;5.889
2; Aragón;50; Zaragoza;Vivienda protegida;2015;1.037
2; Aragón;;;Vivienda nueva;2016;1.849
2; Aragón;;;Vivienda usada;2016;8.620
2; Aragón;;;Vivienda libre;2016;8.762
2; Aragón;;;Vivienda protegida;2016;1.707
2; Aragón;22; Huesca;Vivienda nueva;2016;348
2; Aragón;22; Huesca;Vivienda usada;2016;1.707
2; Aragón;22; Huesca;Vivienda libre;2016;1.778
2; Aragón;22; Huesca;Vivienda protegida;2016;277
2; Aragón;44; Teruel;Vivienda nueva;2016;96
2; Aragón;44; Teruel;Vivienda usada;2016;666
2; Aragón;44; Teruel;Vivienda libre;2016;671
2; Aragón;44; Teruel;Vivienda protegida;2016;91
2; Aragón;50; Zaragoza;Vivienda nueva;2016;1.405
2; Aragón;50; Zaragoza;Vivienda usada;2016;6.247
2; Aragón;50; Zaragoza;Vivienda libre;2016;6.313
2; Aragón;50; Zaragoza;Vivienda protegida;2016;1.339
2; Aragón;;;Vivienda nueva;2017;1.985
2; Aragón;;;Vivienda usada;2017;10.170
2; Aragón;;;Vivienda libre;2017;10.299
2; Aragón;;;Vivienda protegida;2017;1.856
2; Aragón;22; Huesca;Vivienda nueva;2017;400
2; Aragón;22; Huesca;Vivienda usada;2017;2.008
2; Aragón;22; Huesca;Vivienda libre;2017;2.108
2; Aragón;22; Huesca;Vivienda protegida;2017;300
2; Aragón;44; Teruel;Vivienda nueva;2017;142
2; Aragón;44; Teruel;Vivienda usada;2017;725
2; Aragón;44; Teruel;Vivienda libre;2017;752
2; Aragón;44; Teruel;Vivienda protegida;2017;115
2; Aragón;50; Zaragoza;Vivienda nueva;2017;1.443
2; Aragón;50; Zaragoza;Vivienda usada;2017;7.437
2; Aragón;50; Zaragoza;Vivienda libre;2017;7.439
2; Aragón;50; Zaragoza;Vivienda protegida;2017;1.441
2; Aragón;;;Vivienda nueva;2018;2.224
2; Aragón;;;Vivienda usada;2018;11.269
2; Aragón;;;Vivienda libre;2018;11.490
2; Aragón;;;Vivienda protegida;2018;2.003
2; Aragón;22; Huesca;Vivienda nueva;2018;334
2; Aragón;22; Huesca;Vivienda usada;2018;2.314
2; Aragón;22; Huesca;Vivienda libre;2018;2.229
2; Aragón;22; Huesca;Vivienda protegida;2018;419
2; Aragón;44; Teruel;Vivienda nueva;2018;224
2; Aragón;44; Teruel;Vivienda usada;2018;862
2; Aragón;44; Teruel;Vivienda libre;2018;910
2; Aragón;44; Teruel;Vivienda protegida;2018;176
2; Aragón;50; Zaragoza;Vivienda nueva;2018;1.666
2; Aragón;50; Zaragoza;Vivienda usada;2018;8.093
2; Aragón;50; Zaragoza;Vivienda libre;2018;8.351
2; Aragón;50; Zaragoza;Vivienda protegida;2018;1.408
2; Aragón;;;Vivienda nueva;2019;2.610
2; Aragón;;;Vivienda usada;2019;10.764
2; Aragón;;;Vivienda libre;2019;11.595
2; Aragón;;;Vivienda protegida;2019;1.779
2; Aragón;22; Huesca;Vivienda nueva;2019;498
2; Aragón;22; Huesca;Vivienda usada;2019;2.331
2; Aragón;22; Huesca;Vivienda libre;2019;2.512
2; Aragón;22; Huesca;Vivienda protegida;2019;317
2; Aragón;44; Teruel;Vivienda nueva;2019;251
2; Aragón;44; Teruel;Vivienda usada;2019;848
2; Aragón;44; Teruel;Vivienda libre;2019;954
2; Aragón;44; Teruel;Vivienda protegida;2019;145
2; Aragón;50; Zaragoza;Vivienda nueva;2019;1.861
2; Aragón;50; Zaragoza;Vivienda usada;2019;7.585
2; Aragón;50; Zaragoza;Vivienda libre;2019;8.129
2; Aragón;50; Zaragoza;Vivienda protegida;2019;1.317
2; Aragón;;;Vivienda nueva;2020;2.501
2; Aragón;;;Vivienda usada;2020;9.107
2; Aragón;;;Vivienda libre;2020;10.282
2; Aragón;;;Vivienda protegida;2020;1.326
2; Aragón;22; Huesca;Vivienda nueva;2020;398
2; Aragón;22; Huesca;Vivienda usada;2020;1.936
2; Aragón;22; Huesca;Vivienda libre;2020;2.108
2; Aragón;22; Huesca;Vivienda protegida;2020;226
2; Aragón;44; Teruel;Vivienda nueva;2020;209
2; Aragón;44; Teruel;Vivienda usada;2020;809
2; Aragón;44; Teruel;Vivienda libre;2020;871
2; Aragón;44; Teruel;Vivienda protegida;2020;147
2; Aragón;50; Zaragoza;Vivienda nueva;2020;1.894
2; Aragón;50; Zaragoza;Vivienda usada;2020;6.362
2; Aragón;50; Zaragoza;Vivienda libre;2020;7.303
2; Aragón;50; Zaragoza;Vivienda protegida;2020;953
2; Aragón;;;Vivienda nueva;2021;2.741
2; Aragón;;;Vivienda usada;2021;12.194
2; Aragón;;;Vivienda libre;2021;13.135
2; Aragón;;;Vivienda protegida;2021;1.800
2; Aragón;22; Huesca;Vivienda nueva;2021;587
2; Aragón;22; Huesca;Vivienda usada;2021;2.333
