cod_ccaa;comunidad autonoma;cod_prov;provincia;Tipo de edificación;Tipo de dato;anio;valor
14;Murcia;30;Murcia;Vivienda unifamiliar;Índice;2011;106,182
14;Murcia;30;Murcia;Vivienda unifamiliar;Variación anual;2023;1,9
14;Murcia;30;Murcia;Vivienda unifamiliar;Variación anual;2022;1,8
14;Murcia;30;Murcia;Vivienda unifamiliar;Variación anual;2021;1,7
14;Murcia;30;Murcia;Vivienda unifamiliar;Variación anual;2020;1,1
14;Murcia;30;Murcia;Vivienda unifamiliar;Variación anual;2019;2
14;Murcia;30;Murcia;Vivienda unifamiliar;Variación anual;2018;1,7
14;Murcia;30;Murcia;Vivienda unifamiliar;Variación anual;2017;0,5
14;Murcia;30;Murcia;Vivienda unifamiliar;Variación anual;2016;1,5
14;Murcia;30;Murcia;Vivienda unifamiliar;Variación anual;2015;-0,5
14;Murcia;30;Murcia;Vivienda unifamiliar;Variación anual;2014;-0,5
14;Murcia;30;Murcia;Vivienda unifamiliar;Variación anual;2013;-3,3
14;Murcia;30;Murcia;Vivienda unifamiliar;Variación anual;2012;-1,6
14;Murcia;30;Murcia;Vivienda unifamiliar;Variación anual;2011;0
14;Murcia;30;Murcia;Vivienda colectiva;Índice;2023;118,817
14;Murcia;30;Murcia;Vivienda colectiva;Índice;2022;115,905
14;Murcia;30;Murcia;Vivienda colectiva;Índice;2021;112,749
14;Murcia;30;Murcia;Vivienda colectiva;Índice;2020;110,014
14;Murcia;30;Murcia;Vivienda colectiva;Índice;2019;108,594
14;Murcia;30;Murcia;Vivienda colectiva;Índice;2018;105,251
14;Murcia;30;Murcia;Vivienda colectiva;Índice;2017;103,01
14;Murcia;30;Murcia;Vivienda colectiva;Índice;2016;101,498
14;Murcia;30;Murcia;Vivienda colectiva;Índice;2015;100
14;Murcia;30;Murcia;Vivienda colectiva;Índice;2014;100,224
14;Murcia;30;Murcia;Vivienda colectiva;Índice;2013;101,366
14;Murcia;30;Murcia;Vivienda colectiva;Índice;2012;104,45
14;Murcia;30;Murcia;Vivienda colectiva;Índice;2011;106,701
14;Murcia;30;Murcia;Vivienda colectiva;Variación anual;2023;2,5
14;Murcia;30;Murcia;Vivienda colectiva;Variación anual;2022;2,8
14;Murcia;30;Murcia;Vivienda colectiva;Variación anual;2021;2,5
14;Murcia;30;Murcia;Vivienda colectiva;Variación anual;2020;1,3
14;Murcia;30;Murcia;Vivienda colectiva;Variación anual;2019;3,2
14;Murcia;30;Murcia;Vivienda colectiva;Variación anual;2018;2,2
14;Murcia;30;Murcia;Vivienda colectiva;Variación anual;2017;1,5
14;Murcia;30;Murcia;Vivienda colectiva;Variación anual;2016;1,5
14;Murcia;30;Murcia;Vivienda colectiva;Variación anual;2015;-0,2
14;Murcia;30;Murcia;Vivienda colectiva;Variación anual;2014;-1,1
14;Murcia;30;Murcia;Vivienda colectiva;Variación anual;2013;-3
14;Murcia;30;Murcia;Vivienda colectiva;Variación anual;2012;-2,1
14;Murcia;30;Murcia;Vivienda colectiva;Variación anual;2011;0
12;Galicia;32;Ourense;Vivienda unifamiliar;Índice;2023;111,494
12;Galicia;32;Ourense;Vivienda unifamiliar;Índice;2022;109,175
12;Galicia;32;Ourense;Vivienda unifamiliar;Índice;2021;108,224
12;Galicia;32;Ourense;Vivienda unifamiliar;Índice;2020;105,849
12;Galicia;32;Ourense;Vivienda unifamiliar;Índice;2019;104,937
12;Galicia;32;Ourense;Vivienda unifamiliar;Índice;2018;102,792
12;Galicia;32;Ourense;Vivienda unifamiliar;Índice;2017;101,033
12;Galicia;32;Ourense;Vivienda unifamiliar;Índice;2016;100,592
12;Galicia;32;Ourense;Vivienda unifamiliar;Índice;2015;100
12;Galicia;32;Ourense;Vivienda unifamiliar;Índice;2014;98,831
12;Galicia;32;Ourense;Vivienda unifamiliar;Índice;2013;98,18
12;Galicia;32;Ourense;Vivienda unifamiliar;Índice;2012;99,164
12;Galicia;32;Ourense;Vivienda unifamiliar;Índice;2011;98,726
12;Galicia;32;Ourense;Vivienda unifamiliar;Variación anual;2023;2,1
12;Galicia;32;Ourense;Vivienda unifamiliar;Variación anual;2022;0,9
12;Galicia;32;Ourense;Vivienda unifamiliar;Variación anual;2021;2,2
12;Galicia;32;Ourense;Vivienda unifamiliar;Variación anual;2020;0,9
12;Galicia;32;Ourense;Vivienda unifamiliar;Variación anual;2019;2,1
12;Galicia;32;Ourense;Vivienda unifamiliar;Variación anual;2018;1,7
12;Galicia;32;Ourense;Vivienda unifamiliar;Variación anual;2017;0,4
12;Galicia;32;Ourense;Vivienda unifamiliar;Variación anual;2016;0,6
12;Galicia;32;Ourense;Vivienda unifamiliar;Variación anual;2015;1,2
12;Galicia;32;Ourense;Vivienda unifamiliar;Variación anual;2014;0,7
12;Galicia;32;Ourense;Vivienda unifamiliar;Variación anual;2013;-1
12;Galicia;32;Ourense;Vivienda unifamiliar;Variación anual;2012;0,4
12;Galicia;32;Ourense;Vivienda unifamiliar;Variación anual;2011;0
12;Galicia;32;Ourense;Vivienda colectiva;Índice;2023;111,584
12;Galicia;32;Ourense;Vivienda colectiva;Índice;2022;109,874
12;Galicia;32;Ourense;Vivienda colectiva;Índice;2021;107,728
12;Galicia;32;Ourense;Vivienda colectiva;Índice;2020;105,858
12;Galicia;32;Ourense;Vivienda colectiva;Índice;2019;105,305
12;Galicia;32;Ourense;Vivienda colectiva;Índice;2018;102,793
12;Galicia;32;Ourense;Vivienda colectiva;Índice;2017;101,654
12;Galicia;32;Ourense;Vivienda colectiva;Índice;2016;100,686
12;Galicia;32;Ourense;Vivienda colectiva;Índice;2015;100
12;Galicia;32;Ourense;Vivienda colectiva;Índice;2014;100,239
12;Galicia;32;Ourense;Vivienda colectiva;Índice;2013;100,712
12;Galicia;32;Ourense;Vivienda colectiva;Índice;2012;101,786
12;Galicia;32;Ourense;Vivienda colectiva;Índice;2011;101,512
12;Galicia;32;Ourense;Vivienda colectiva;Variación anual;2023;1,6
12;Galicia;32;Ourense;Vivienda colectiva;Variación anual;2022;2
12;Galicia;32;Ourense;Vivienda colectiva;Variación anual;2021;1,8
12;Galicia;32;Ourense;Vivienda colectiva;Variación anual;2020;0,5
12;Galicia;32;Ourense;Vivienda colectiva;Variación anual;2019;2,4
12;Galicia;32;Ourense;Vivienda colectiva;Variación anual;2018;1,1
12;Galicia;32;Ourense;Vivienda colectiva;Variación anual;2017;1
12;Galicia;32;Ourense;Vivienda colectiva;Variación anual;2016;0,7
12;Galicia;32;Ourense;Vivienda colectiva;Variación anual;2015;-0,2
12;Galicia;32;Ourense;Vivienda colectiva;Variación anual;2014;-0,5
12;Galicia;32;Ourense;Vivienda colectiva;Variación anual;2013;-1,1
12;Galicia;32;Ourense;Vivienda colectiva;Variación anual;2012;0,3
12;Galicia;32;Ourense;Vivienda colectiva;Variación anual;2011;0
3;Asturias;33;Asturias;Vivienda unifamiliar;Índice;2023;110,236
3;Asturias;33;Asturias;Vivienda unifamiliar;Índice;2022;108,988
3;Asturias;33;Asturias;Vivienda unifamiliar;Índice;2021;107,262
3;Asturias;33;Asturias;Vivienda unifamiliar;Índice;2020;105,596
3;Asturias;33;Asturias;Vivienda unifamiliar;Índice;2019;104,093
3;Asturias;33;Asturias;Vivienda unifamiliar;Índice;2018;103,093
3;Asturias;33;Asturias;Vivienda unifamiliar;Índice;2017;102,115
3;Asturias;33;Asturias;Vivienda unifamiliar;Índice;2016;101,369
3;Asturias;33;Asturias;Vivienda unifamiliar;Índice;2015;100
3;Asturias;33;Asturias;Vivienda unifamiliar;Índice;2014;99,848
3;Asturias;33;Asturias;Vivienda unifamiliar;Índice;2013;99,376
3;Asturias;33;Asturias;Vivienda unifamiliar;Índice;2012;100,084
3;Asturias;33;Asturias;Vivienda unifamiliar;Índice;2011;100,673
3;Asturias;33;Asturias;Vivienda unifamiliar;Variación anual;2023;1,1
3;Asturias;33;Asturias;Vivienda unifamiliar;Variación anual;2022;1,6
3;Asturias;33;Asturias;Vivienda unifamiliar;Variación anual;2021;1,6
3;Asturias;33;Asturias;Vivienda unifamiliar;Variación anual;2020;1,4
3;Asturias;33;Asturias;Vivienda unifamiliar;Variación anual;2019;1
3;Asturias;33;Asturias;Vivienda unifamiliar;Variación anual;2018;1
3;Asturias;33;Asturias;Vivienda unifamiliar;Variación anual;2017;0,7
3;Asturias;33;Asturias;Vivienda unifamiliar;Variación anual;2016;1,4
3;Asturias;33;Asturias;Vivienda unifamiliar;Variación anual;2015;0,2
3;Asturias;33;Asturias;Vivienda unifamiliar;Variación anual;2014;0,5
3;Asturias;33;Asturias;Vivienda unifamiliar;Variación anual;2013;-0,7
3;Asturias;33;Asturias;Vivienda unifamiliar;Variación anual;2012;-0,6
3;Asturias;33;Asturias;Vivienda unifamiliar;Variación anual;2011;0
3;Asturias;33;Asturias;Vivienda colectiva;Índice;2023;112,037
3;Asturias;33;Asturias;Vivienda colectiva;Índice;2022;109,972
3;Asturias;33;Asturias;Vivienda colectiva;Índice;2021;108,048
3;Asturias;33;Asturias;Vivienda colectiva;Índice;2020;106,504
3;Asturias;33;Asturias;Vivienda colectiva;Índice;2019;105,617
3;Asturias;33;Asturias;Vivienda colectiva;Índice;2018;103,421
3;Asturias;33;Asturias;Vivienda colectiva;Índice;2017;102,193
3;Asturias;33;Asturias;Vivienda colectiva;Índice;2016;101,191
3;Asturias;33;Asturias;Vivienda colectiva;Índice;2015;100
3;Asturias;33;Asturias;Vivienda colectiva;Índice;2014;100,37
3;Asturias;33;Asturias;Vivienda colectiva;Índice;2013;100,815
3;Asturias;33;Asturias;Vivienda colectiva;Índice;2012;102,89
3;Asturias;33;Asturias;Vivienda colectiva;Índice;2011;103,217
3;Asturias;33;Asturias;Vivienda colectiva;Variación anual;2023;1,9
3;Asturias;33;Asturias;Vivienda colectiva;Variación anual;2022;1,8
3;Asturias;33;Asturias;Vivienda colectiva;Variación anual;2021;1,4
3;Asturias;33;Asturias;Vivienda colectiva;Variación anual;2020;0,8
3;Asturias;33;Asturias;Vivienda colectiva;Variación anual;2019;2,1
3;Asturias;33;Asturias;Vivienda colectiva;Variación anual;2018;1,2
3;Asturias;33;Asturias;Vivienda colectiva;Variación anual;2017;1
3;Asturias;33;Asturias;Vivienda colectiva;Variación anual;2016;1,2
3;Asturias;33;Asturias;Vivienda colectiva;Variación anual;2015;-0,4
3;Asturias;33;Asturias;Vivienda colectiva;Variación anual;2014;-0,4
3;Asturias;33;Asturias;Vivienda colectiva;Variación anual;2013;-2
3;Asturias;33;Asturias;Vivienda colectiva;Variación anual;2012;-0,3
3;Asturias;33;Asturias;Vivienda colectiva;Variación anual;2011;0
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Índice;2023;109,798
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Índice;2022;108,572
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Índice;2021;106,506
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Índice;2020;106,478
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Índice;2019;105,348
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Índice;2018;106,18
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Índice;2017;104,915
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Índice;2016;103,416
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Índice;2015;100
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Índice;2014;100,249
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Índice;2013;95,864
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Índice;2012;98,63
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Índice;2011;96,725
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Variación anual;2023;1,1
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Variación anual;2022;1,9
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Variación anual;2021;0
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Variación anual;2020;1,1
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Variación anual;2019;-0,8
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Variación anual;2018;1,2
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Variación anual;2017;1,4
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Variación anual;2016;3,4
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Variación anual;2015;-0,2
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Variación anual;2014;4,6
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Variación anual;2013;-2,8
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Variación anual;2012;2
7;Castilla y León;34;Palencia;Vivienda unifamiliar;Variación anual;2011;0
7;Castilla y León;34;Palencia;Vivienda colectiva;Índice;2023;111,801
7;Castilla y León;34;Palencia;Vivienda colectiva;Índice;2022;110,118
7;Castilla y León;34;Palencia;Vivienda colectiva;Índice;2021;108,672
7;Castilla y León;34;Palencia;Vivienda colectiva;Índice;2020;107,464
7;Castilla y León;34;Palencia;Vivienda colectiva;Índice;2019;106,566
7;Castilla y León;34;Palencia;Vivienda colectiva;Índice;2018;104,452
7;Castilla y León;34;Palencia;Vivienda colectiva;Índice;2017;102,878
7;Castilla y León;34;Palencia;Vivienda colectiva;Índice;2016;101,866
7;Castilla y León;34;Palencia;Vivienda colectiva;Índice;2015;100
7;Castilla y León;34;Palencia;Vivienda colectiva;Índice;2014;100,093
7;Castilla y León;34;Palencia;Vivienda colectiva;Índice;2013;100,301
7;Castilla y León;34;Palencia;Vivienda colectiva;Índice;2012;101,349
7;Castilla y León;34;Palencia;Vivienda colectiva;Índice;2011;101,117
7;Castilla y León;34;Palencia;Vivienda colectiva;Variación anual;2023;1,5
7;Castilla y León;34;Palencia;Vivienda colectiva;Variación anual;2022;1,3
7;Castilla y León;34;Palencia;Vivienda colectiva;Variación anual;2021;1,1
7;Castilla y León;34;Palencia;Vivienda colectiva;Variación anual;2020;0,8
7;Castilla y León;34;Palencia;Vivienda colectiva;Variación anual;2019;2
7;Castilla y León;34;Palencia;Vivienda colectiva;Variación anual;2018;1,5
7;Castilla y León;34;Palencia;Vivienda colectiva;Variación anual;2017;1
7;Castilla y León;34;Palencia;Vivienda colectiva;Variación anual;2016;1,9
7;Castilla y León;34;Palencia;Vivienda colectiva;Variación anual;2015;-0,1
7;Castilla y León;34;Palencia;Vivienda colectiva;Variación anual;2014;-0,2
7;Castilla y León;34;Palencia;Vivienda colectiva;Variación anual;2013;-1
7;Castilla y León;34;Palencia;Vivienda colectiva;Variación anual;2012;0,2
7;Castilla y León;34;Palencia;Vivienda colectiva;Variación anual;2011;0
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Índice;2023;116,561
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Índice;2022;113,722
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Índice;2021;110,413
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Índice;2020;108,643
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Índice;2019;110,053
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Índice;2018;108,359
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Índice;2017;105,611
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Índice;2016;102,658
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Índice;2015;100
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Índice;2014;99,244
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Índice;2013;98,365
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Índice;2012;99,042
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Índice;2011;99,402
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Variación anual;2023;2,5
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Variación anual;2022;3
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Variación anual;2021;1,6
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Variación anual;2020;-1,3
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Variación anual;2019;1,6
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Variación anual;2018;2,6
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Variación anual;2017;2,9
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Variación anual;2016;2,7
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Variación anual;2015;0,8
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Variación anual;2014;0,9
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Variación anual;2013;-0,7
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Variación anual;2012;-0,4
5;Canarias;35;Las Palmas;Vivienda unifamiliar;Variación anual;2011;0
5;Canarias;35;Las Palmas;Vivienda colectiva;Índice;2023;118,243
5;Canarias;35;Las Palmas;Vivienda colectiva;Índice;2022;115,464
5;Canarias;35;Las Palmas;Vivienda colectiva;Índice;2021;112,732
5;Canarias;35;Las Palmas;Vivienda colectiva;Índice;2020;110,919
5;Canarias;35;Las Palmas;Vivienda colectiva;Índice;2019;110,572
5;Canarias;35;Las Palmas;Vivienda colectiva;Índice;2018;106,652
5;Canarias;35;Las Palmas;Vivienda colectiva;Índice;2017;103,933
5;Canarias;35;Las Palmas;Vivienda colectiva;Índice;2016;101,789
5;Canarias;35;Las Palmas;Vivienda colectiva;Índice;2015;100
5;Canarias;35;Las Palmas;Vivienda colectiva;Índice;2014;99,331
5;Canarias;35;Las Palmas;Vivienda colectiva;Índice;2013;99,279
5;Canarias;35;Las Palmas;Vivienda colectiva;Índice;2012;100,858
5;Canarias;35;Las Palmas;Vivienda colectiva;Índice;2011;101,832
5;Canarias;35;Las Palmas;Vivienda colectiva;Variación anual;2023;2,4
5;Canarias;35;Las Palmas;Vivienda colectiva;Variación anual;2022;2,4
5;Canarias;35;Las Palmas;Vivienda colectiva;Variación anual;2021;1,6
5;Canarias;35;Las Palmas;Vivienda colectiva;Variación anual;2020;0,3
5;Canarias;35;Las Palmas;Vivienda colectiva;Variación anual;2019;3,7
5;Canarias;35;Las Palmas;Vivienda colectiva;Variación anual;2018;2,6
5;Canarias;35;Las Palmas;Vivienda colectiva;Variación anual;2017;2,1
5;Canarias;35;Las Palmas;Vivienda colectiva;Variación anual;2016;1,8
5;Canarias;35;Las Palmas;Vivienda colectiva;Variación anual;2015;0,7
5;Canarias;35;Las Palmas;Vivienda colectiva;Variación anual;2014;0,1
5;Canarias;35;Las Palmas;Vivienda colectiva;Variación anual;2013;-1,6
5;Canarias;35;Las Palmas;Vivienda colectiva;Variación anual;2012;-1
5;Canarias;35;Las Palmas;Vivienda colectiva;Variación anual;2011;0
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Índice;2023;110,205
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Índice;2022;108,021
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Índice;2021;105,628
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Índice;2020;103,496
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Índice;2019;102,977
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Índice;2018;103,186
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Índice;2017;102,684
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Índice;2016;101,328
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Índice;2015;100
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Índice;2014;99,293
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Índice;2013;99,265
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Índice;2012;100,566
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Índice;2011;101,685
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Variación anual;2023;2
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Variación anual;2022;2,3
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Variación anual;2021;2,1
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Variación anual;2020;0,5
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Variación anual;2019;-0,2
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Variación anual;2018;0,5
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Variación anual;2017;1,3
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Variación anual;2016;1,3
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Variación anual;2015;0,7
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Variación anual;2014;0
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Variación anual;2013;-1,3
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Variación anual;2012;-1,1
12;Galicia;36;Pontevedra;Vivienda unifamiliar;Variación anual;2011;0
12;Galicia;36;Pontevedra;Vivienda colectiva;Índice;2023;115,765
12;Galicia;36;Pontevedra;Vivienda colectiva;Índice;2022;113,096
12;Galicia;36;Pontevedra;Vivienda colectiva;Índice;2021;110,021
12;Galicia;36;Pontevedra;Vivienda colectiva;Índice;2020;107,605
12;Galicia;36;Pontevedra;Vivienda colectiva;Índice;2019;106,077
12;Galicia;36;Pontevedra;Vivienda colectiva;Índice;2018;103,268
12;Galicia;36;Pontevedra;Vivienda colectiva;Índice;2017;101,916
12;Galicia;36;Pontevedra;Vivienda colectiva;Índice;2016;100,929
12;Galicia;36;Pontevedra;Vivienda colectiva;Índice;2015;100
12;Galicia;36;Pontevedra;Vivienda colectiva;Índice;2014;100,135
12;Galicia;36;Pontevedra;Vivienda colectiva;Índice;2013;101,058
12;Galicia;36;Pontevedra;Vivienda colectiva;Índice;2012;102,772
12;Galicia;36;Pontevedra;Vivienda colectiva;Índice;2011;103,595
12;Galicia;36;Pontevedra;Vivienda colectiva;Variación anual;2023;2,4
12;Galicia;36;Pontevedra;Vivienda colectiva;Variación anual;2022;2,8
12;Galicia;36;Pontevedra;Vivienda colectiva;Variación anual;2021;2,2
12;Galicia;36;Pontevedra;Vivienda colectiva;Variación anual;2020;1,4
12;Galicia;36;Pontevedra;Vivienda colectiva;Variación anual;2019;2,7
12;Galicia;36;Pontevedra;Vivienda colectiva;Variación anual;2018;1,3
12;Galicia;36;Pontevedra;Vivienda colectiva;Variación anual;2017;1
12;Galicia;36;Pontevedra;Vivienda colectiva;Variación anual;2016;0,9
12;Galicia;36;Pontevedra;Vivienda colectiva;Variación anual;2015;-0,1
12;Galicia;36;Pontevedra;Vivienda colectiva;Variación anual;2014;-0,9
12;Galicia;36;Pontevedra;Vivienda colectiva;Variación anual;2013;-1,7
12;Galicia;36;Pontevedra;Vivienda colectiva;Variación anual;2012;-0,8
12;Galicia;36;Pontevedra;Vivienda colectiva;Variación anual;2011;0
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Índice;2023;108,206
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Índice;2022;106,299
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Índice;2021;104,598
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Índice;2020;103,27
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Índice;2019;103,262
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Índice;2018;103,962
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Índice;2017;102,624
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Índice;2016;101,395
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Índice;2015;100
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Índice;2014;100,053
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Índice;2013;101,058
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Índice;2012;102,145
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Índice;2011;103,038
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Variación anual;2023;1,8
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Variación anual;2022;1,6
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Variación anual;2021;1,3
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Variación anual;2020;0
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Variación anual;2019;-0,7
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Variación anual;2018;1,3
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Variación anual;2017;1,2
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Variación anual;2016;1,4
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Variación anual;2015;-0,1
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Variación anual;2014;-1
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Variación anual;2013;-1,1
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Variación anual;2012;-0,9
7;Castilla y León;37;Salamanca;Vivienda unifamiliar;Variación anual;2011;0
7;Castilla y León;37;Salamanca;Vivienda colectiva;Índice;2023;112,909
7;Castilla y León;37;Salamanca;Vivienda colectiva;Índice;2022;110,723
7;Castilla y León;37;Salamanca;Vivienda colectiva;Índice;2021;108,657
7;Castilla y León;37;Salamanca;Vivienda colectiva;Índice;2020;106,202
7;Castilla y León;37;Salamanca;Vivienda colectiva;Índice;2019;105,822
7;Castilla y León;37;Salamanca;Vivienda colectiva;Índice;2018;104,314
7;Castilla y León;37;Salamanca;Vivienda colectiva;Índice;2017;102,637
7;Castilla y León;37;Salamanca;Vivienda colectiva;Índice;2016;101,36
7;Castilla y León;37;Salamanca;Vivienda colectiva;Índice;2015;100
7;Castilla y León;37;Salamanca;Vivienda colectiva;Índice;2014;100,302
7;Castilla y León;37;Salamanca;Vivienda colectiva;Índice;2013;100,535
7;Castilla y León;37;Salamanca;Vivienda colectiva;Índice;2012;102,281
7;Castilla y León;37;Salamanca;Vivienda colectiva;Índice;2011;102,955
7;Castilla y León;37;Salamanca;Vivienda colectiva;Variación anual;2023;2
7;Castilla y León;37;Salamanca;Vivienda colectiva;Variación anual;2022;1,9
7;Castilla y León;37;Salamanca;Vivienda colectiva;Variación anual;2021;2,3
7;Castilla y León;37;Salamanca;Vivienda colectiva;Variación anual;2020;0,4
7;Castilla y León;37;Salamanca;Vivienda colectiva;Variación anual;2019;1,4
7;Castilla y León;37;Salamanca;Vivienda colectiva;Variación anual;2018;1,6
7;Castilla y León;37;Salamanca;Vivienda colectiva;Variación anual;2017;1,3
7;Castilla y León;37;Salamanca;Vivienda colectiva;Variación anual;2016;1,4
7;Castilla y León;37;Salamanca;Vivienda colectiva;Variación anual;2015;-0,3
7;Castilla y León;37;Salamanca;Vivienda colectiva;Variación anual;2014;-0,2
7;Castilla y León;37;Salamanca;Vivienda colectiva;Variación anual;2013;-1,7
7;Castilla y León;37;Salamanca;Vivienda colectiva;Variación anual;2012;-0,7
7;Castilla y León;37;Salamanca;Vivienda colectiva;Variación anual;2011;0
5;Canarias;38;Santa Cruz de Tenerife;Vivienda unifamiliar;Índice;2023;115,669
5;Canarias;38;Santa Cruz de Tenerife;Vivienda unifamiliar;Índice;2022;113,017
5;Canarias;38;Santa Cruz de Tenerife;Vivienda unifamiliar;Índice;2021;109,224
5;Canarias;38;Santa Cruz de Tenerife;Vivienda unifamiliar;Índice;2020;107,137
5;Canarias;38;Santa Cruz de Tenerife;Vivienda unifamiliar;Índice;2019;107,629
5;Canarias;38;Santa Cruz de Tenerife;Vivienda unifamiliar;Índice;2018;106,198
5;Canarias;38;Santa Cruz de Tenerife;Vivienda unifamiliar;Índice;2017;104,818
5;Canarias;38;Santa Cruz de Tenerife;Vivienda unifamiliar;Índice;2016;101,959
5;Canarias;38;Santa Cruz de Tenerife;Vivienda unifamiliar;Índice;2015;100
5;Canarias;38;Santa Cruz de Tenerife;Vivienda unifamiliar;Índice;2014;99,687
5;Canarias;38;Santa Cruz de Tenerife;Vivienda unifamiliar;Índice;2013;98,759
